date,Forecast_rain_sum,Historical_rain_sum,District Code,Cluster,State RSM,RSM Name,County/District,Zone,State Standard,Discount RSM,Lat,Long
2025-07-01,0.0,,664,South 2,TN,Tamil Nadu,PERAMBALUR,South 2,TN,Tamil Nadu,11.2342104,78.8806852
2025-07-02,0.0,,664,South 2,TN,Tamil Nadu,PERAMBALUR,South 2,TN,Tamil Nadu,11.2342104,78.8806852
2025-07-03,0.0,,664,South 2,TN,Tamil Nadu,PERAMBALUR,South 2,TN,Tamil Nadu,11.2342104,78.8806852
2025-07-04,0.0,,664,South 2,TN,Tamil Nadu,PERAMBALUR,South 2,TN,Tamil Nadu,11.2342104,78.8806852
2025-06-14,,0.3,664,South 2,TN,Tamil Nadu,PERAMBALUR,South 2,TN,Tamil Nadu,11.2342104,78.8806852
2025-06-15,,0.4,664,South 2,TN,Tamil Nadu,PERAMBALUR,South 2,TN,Tamil Nadu,11.2342104,78.8806852
2025-06-16,,0.0,664,South 2,TN,Tamil Nadu,PERAMBALUR,South 2,TN,Tamil Nadu,11.2342104,78.8806852
2025-06-17,,0.0,664,South 2,TN,Tamil Nadu,PERAMBALUR,South 2,TN,Tamil Nadu,11.2342104,78.8806852
2025-06-19,0.0,,665,South 1,TN1,Kerala South,Pudukkottai,South 1,TN,Tamil Nadu,10.3832867,78.800129
2025-06-20,0.0,,665,South 1,TN1,Kerala South,Pudukkottai,South 1,TN,Tamil Nadu,10.3832867,78.800129
2025-06-21,0.0,,665,South 1,TN1,Kerala South,Pudukkottai,South 1,TN,Tamil Nadu,10.3832867,78.800129
2025-06-22,0.0,,665,South 1,TN1,Kerala South,Pudukkottai,South 1,TN,Tamil Nadu,10.3832867,78.800129
2025-06-23,0.0,,665,South 1,TN1,Kerala South,Pudukkottai,South 1,TN,Tamil Nadu,10.3832867,78.800129
2025-06-24,0.0,,665,South 1,TN1,Kerala South,Pudukkottai,South 1,TN,Tamil Nadu,10.3832867,78.800129
2025-06-25,0.0,,665,South 1,TN1,Kerala South,Pudukkottai,South 1,TN,Tamil Nadu,10.3832867,78.800129
2025-06-26,0.0,,665,South 1,TN1,Kerala South,Pudukkottai,South 1,TN,Tamil Nadu,10.3832867,78.800129
2025-06-27,0.0,,665,South 1,TN1,Kerala South,Pudukkottai,South 1,TN,Tamil Nadu,10.3832867,78.800129
2025-06-28,0.3,,665,South 1,TN1,Kerala South,Pudukkottai,South 1,TN,Tamil Nadu,10.3832867,78.800129
2025-06-29,0.0,,665,South 1,TN1,Kerala South,Pudukkottai,South 1,TN,Tamil Nadu,10.3832867,78.800129
2025-06-30,0.0,,665,South 1,TN1,Kerala South,Pudukkottai,South 1,TN,Tamil Nadu,10.3832867,78.800129
2025-07-01,0.0,,665,South 1,TN1,Kerala South,Pudukkottai,South 1,TN,Tamil Nadu,10.3832867,78.800129
2025-07-02,0.0,,665,South 1,TN1,Kerala South,Pudukkottai,South 1,TN,Tamil Nadu,10.3832867,78.800129
2025-07-03,0.0,,665,South 1,TN1,Kerala South,Pudukkottai,South 1,TN,Tamil Nadu,10.3832867,78.800129
2025-07-04,0.0,,665,South 1,TN1,Kerala South,Pudukkottai,South 1,TN,Tamil Nadu,10.3832867,78.800129
2025-06-14,,12.1,665,South 1,TN1,Kerala South,Pudukkottai,South 1,TN,Tamil Nadu,10.3832867,78.800129
2025-06-15,,4.4,665,South 1,TN1,Kerala South,Pudukkottai,South 1,TN,Tamil Nadu,10.3832867,78.800129
2025-06-16,,0.1,665,South 1,TN1,Kerala South,Pudukkottai,South 1,TN,Tamil Nadu,10.3832867,78.800129
2025-06-17,,0.4,665,South 1,TN1,Kerala South,Pudukkottai,South 1,TN,Tamil Nadu,10.3832867,78.800129
2025-06-19,0.0,,667,South 2,TN,Tamil Nadu,Salem,South 2,TN,Tamil Nadu,11.664325,78.146011
2025-06-20,0.0,,667,South 2,TN,Tamil Nadu,Salem,South 2,TN,Tamil Nadu,11.664325,78.146011
2025-06-21,0.0,,667,South 2,TN,Tamil Nadu,Salem,South 2,TN,Tamil Nadu,11.664325,78.146011
2025-06-22,0.0,,667,South 2,TN,Tamil Nadu,Salem,South 2,TN,Tamil Nadu,11.664325,78.146011
2025-06-23,0.0,,667,South 2,TN,Tamil Nadu,Salem,South 2,TN,Tamil Nadu,11.664325,78.146011
2025-06-24,0.0,,667,South 2,TN,Tamil Nadu,Salem,South 2,TN,Tamil Nadu,11.664325,78.146011
2025-06-25,0.0,,667,South 2,TN,Tamil Nadu,Salem,South 2,TN,Tamil Nadu,11.664325,78.146011
2025-06-26,0.0,,667,South 2,TN,Tamil Nadu,Salem,South 2,TN,Tamil Nadu,11.664325,78.146011
2025-06-27,0.0,,667,South 2,TN,Tamil Nadu,Salem,South 2,TN,Tamil Nadu,11.664325,78.146011
2025-06-28,0.0,,667,South 2,TN,Tamil Nadu,Salem,South 2,TN,Tamil Nadu,11.664325,78.146011
2025-06-29,0.0,,667,South 2,TN,Tamil Nadu,Salem,South 2,TN,Tamil Nadu,11.664325,78.146011
2025-06-30,0.0,,667,South 2,TN,Tamil Nadu,Salem,South 2,TN,Tamil Nadu,11.664325,78.146011
2025-07-01,0.0,,667,South 2,TN,Tamil Nadu,Salem,South 2,TN,Tamil Nadu,11.664325,78.146011
2025-07-02,0.0,,667,South 2,TN,Tamil Nadu,Salem,South 2,TN,Tamil Nadu,11.664325,78.146011
2025-07-03,0.0,,667,South 2,TN,Tamil Nadu,Salem,South 2,TN,Tamil Nadu,11.664325,78.146011
2025-07-04,0.0,,667,South 2,TN,Tamil Nadu,Salem,South 2,TN,Tamil Nadu,11.664325,78.146011
2025-06-14,,2.4,667,South 2,TN,Tamil Nadu,Salem,South 2,TN,Tamil Nadu,11.664325,78.146011
2025-06-15,,0.8,667,South 2,TN,Tamil Nadu,Salem,South 2,TN,Tamil Nadu,11.664325,78.146011
2025-06-16,,2.2,667,South 2,TN,Tamil Nadu,Salem,South 2,TN,Tamil Nadu,11.664325,78.146011
2025-06-17,,1.0,667,South 2,TN,Tamil Nadu,Salem,South 2,TN,Tamil Nadu,11.664325,78.146011
2025-06-19,0.0,,668,South 1,TN1,Kerala South,Sivaganga,South 1,TN,Tamil Nadu,9.8479616,78.4832344
2025-06-20,0.0,,668,South 1,TN1,Kerala South,Sivaganga,South 1,TN,Tamil Nadu,9.8479616,78.4832344
2025-06-21,0.0,,668,South 1,TN1,Kerala South,Sivaganga,South 1,TN,Tamil Nadu,9.8479616,78.4832344
2025-06-22,0.0,,668,South 1,TN1,Kerala South,Sivaganga,South 1,TN,Tamil Nadu,9.8479616,78.4832344
2025-06-23,0.0,,668,South 1,TN1,Kerala South,Sivaganga,South 1,TN,Tamil Nadu,9.8479616,78.4832344
2025-06-24,0.0,,668,South 1,TN1,Kerala South,Sivaganga,South 1,TN,Tamil Nadu,9.8479616,78.4832344
2025-06-25,0.0,,668,South 1,TN1,Kerala South,Sivaganga,South 1,TN,Tamil Nadu,9.8479616,78.4832344
2025-06-26,0.0,,668,South 1,TN1,Kerala South,Sivaganga,South 1,TN,Tamil Nadu,9.8479616,78.4832344
2025-06-27,0.0,,668,South 1,TN1,Kerala South,Sivaganga,South 1,TN,Tamil Nadu,9.8479616,78.4832344
2025-06-28,0.0,,668,South 1,TN1,Kerala South,Sivaganga,South 1,TN,Tamil Nadu,9.8479616,78.4832344
2025-06-29,0.0,,668,South 1,TN1,Kerala South,Sivaganga,South 1,TN,Tamil Nadu,9.8479616,78.4832344
2025-06-30,0.0,,668,South 1,TN1,Kerala South,Sivaganga,South 1,TN,Tamil Nadu,9.8479616,78.4832344
2025-07-01,0.0,,668,South 1,TN1,Kerala South,Sivaganga,South 1,TN,Tamil Nadu,9.8479616,78.4832344
2025-07-02,0.0,,668,South 1,TN1,Kerala South,Sivaganga,South 1,TN,Tamil Nadu,9.8479616,78.4832344
2025-07-03,0.0,,668,South 1,TN1,Kerala South,Sivaganga,South 1,TN,Tamil Nadu,9.8479616,78.4832344
2025-07-04,0.0,,668,South 1,TN1,Kerala South,Sivaganga,South 1,TN,Tamil Nadu,9.8479616,78.4832344
2025-06-14,,1.3,668,South 1,TN1,Kerala South,Sivaganga,South 1,TN,Tamil Nadu,9.8479616,78.4832344
2025-06-15,,0.4,668,South 1,TN1,Kerala South,Sivaganga,South 1,TN,Tamil Nadu,9.8479616,78.4832344
2025-06-16,,0.0,668,South 1,TN1,Kerala South,Sivaganga,South 1,TN,Tamil Nadu,9.8479616,78.4832344
2025-06-17,,0.0,668,South 1,TN1,Kerala South,Sivaganga,South 1,TN,Tamil Nadu,9.8479616,78.4832344
2025-06-19,0.0,,669,South 2,TN,Tamil Nadu,Thanjavur,South 2,TN,Tamil Nadu,10.7869994,79.1378274
2025-06-20,0.0,,669,South 2,TN,Tamil Nadu,Thanjavur,South 2,TN,Tamil Nadu,10.7869994,79.1378274
2025-06-21,0.0,,669,South 2,TN,Tamil Nadu,Thanjavur,South 2,TN,Tamil Nadu,10.7869994,79.1378274
2025-06-22,0.0,,669,South 2,TN,Tamil Nadu,Thanjavur,South 2,TN,Tamil Nadu,10.7869994,79.1378274
2025-06-23,0.0,,669,South 2,TN,Tamil Nadu,Thanjavur,South 2,TN,Tamil Nadu,10.7869994,79.1378274
2025-06-24,0.0,,669,South 2,TN,Tamil Nadu,Thanjavur,South 2,TN,Tamil Nadu,10.7869994,79.1378274
2025-06-25,0.0,,669,South 2,TN,Tamil Nadu,Thanjavur,South 2,TN,Tamil Nadu,10.7869994,79.1378274
2025-06-26,0.0,,669,South 2,TN,Tamil Nadu,Thanjavur,South 2,TN,Tamil Nadu,10.7869994,79.1378274
2025-06-27,0.0,,669,South 2,TN,Tamil Nadu,Thanjavur,South 2,TN,Tamil Nadu,10.7869994,79.1378274
2025-06-28,0.0,,669,South 2,TN,Tamil Nadu,Thanjavur,South 2,TN,Tamil Nadu,10.7869994,79.1378274
2025-06-29,0.0,,669,South 2,TN,Tamil Nadu,Thanjavur,South 2,TN,Tamil Nadu,10.7869994,79.1378274
2025-06-30,0.0,,669,South 2,TN,Tamil Nadu,Thanjavur,South 2,TN,Tamil Nadu,10.7869994,79.1378274
2025-07-01,0.0,,669,South 2,TN,Tamil Nadu,Thanjavur,South 2,TN,Tamil Nadu,10.7869994,79.1378274
2025-07-02,0.0,,669,South 2,TN,Tamil Nadu,Thanjavur,South 2,TN,Tamil Nadu,10.7869994,79.1378274
2025-07-03,0.0,,669,South 2,TN,Tamil Nadu,Thanjavur,South 2,TN,Tamil Nadu,10.7869994,79.1378274
2025-07-04,0.0,,669,South 2,TN,Tamil Nadu,Thanjavur,South 2,TN,Tamil Nadu,10.7869994,79.1378274
2025-06-14,,10.7,669,South 2,TN,Tamil Nadu,Thanjavur,South 2,TN,Tamil Nadu,10.7869994,79.1378274
2025-06-15,,1.1,669,South 2,TN,Tamil Nadu,Thanjavur,South 2,TN,Tamil Nadu,10.7869994,79.1378274
2025-06-16,,0.0,669,South 2,TN,Tamil Nadu,Thanjavur,South 2,TN,Tamil Nadu,10.7869994,79.1378274
2025-06-17,,0.2,669,South 2,TN,Tamil Nadu,Thanjavur,South 2,TN,Tamil Nadu,10.7869994,79.1378274
2025-06-19,0.0,,670,South 1,TN1,Kerala South,Theni,South 1,TN,Tamil Nadu,10.0079322,77.4735441
2025-06-20,0.0,,670,South 1,TN1,Kerala South,Theni,South 1,TN,Tamil Nadu,10.0079322,77.4735441
2025-06-21,0.0,,670,South 1,TN1,Kerala South,Theni,South 1,TN,Tamil Nadu,10.0079322,77.4735441
2025-06-22,0.0,,670,South 1,TN1,Kerala South,Theni,South 1,TN,Tamil Nadu,10.0079322,77.4735441
2025-06-23,0.0,,670,South 1,TN1,Kerala South,Theni,South 1,TN,Tamil Nadu,10.0079322,77.4735441
2025-06-24,0.0,,670,South 1,TN1,Kerala South,Theni,South 1,TN,Tamil Nadu,10.0079322,77.4735441
2025-06-25,0.0,,670,South 1,TN1,Kerala South,Theni,South 1,TN,Tamil Nadu,10.0079322,77.4735441
2025-06-26,0.0,,670,South 1,TN1,Kerala South,Theni,South 1,TN,Tamil Nadu,10.0079322,77.4735441
2025-06-27,0.0,,670,South 1,TN1,Kerala South,Theni,South 1,TN,Tamil Nadu,10.0079322,77.4735441
2025-06-28,0.0,,670,South 1,TN1,Kerala South,Theni,South 1,TN,Tamil Nadu,10.0079322,77.4735441
2025-06-29,0.0,,670,South 1,TN1,Kerala South,Theni,South 1,TN,Tamil Nadu,10.0079322,77.4735441
2025-06-30,0.0,,670,South 1,TN1,Kerala South,Theni,South 1,TN,Tamil Nadu,10.0079322,77.4735441
2025-07-01,0.0,,670,South 1,TN1,Kerala South,Theni,South 1,TN,Tamil Nadu,10.0079322,77.4735441
2025-07-02,0.0,,670,South 1,TN1,Kerala South,Theni,South 1,TN,Tamil Nadu,10.0079322,77.4735441
2025-07-03,0.0,,670,South 1,TN1,Kerala South,Theni,South 1,TN,Tamil Nadu,10.0079322,77.4735441
2025-07-04,0.0,,670,South 1,TN1,Kerala South,Theni,South 1,TN,Tamil Nadu,10.0079322,77.4735441
2025-06-14,,7.0,670,South 1,TN1,Kerala South,Theni,South 1,TN,Tamil Nadu,10.0079322,77.4735441
2025-06-15,,14.1,670,South 1,TN1,Kerala South,Theni,South 1,TN,Tamil Nadu,10.0079322,77.4735441
2025-06-16,,0.8,670,South 1,TN1,Kerala South,Theni,South 1,TN,Tamil Nadu,10.0079322,77.4735441
2025-06-17,,0.0,670,South 1,TN1,Kerala South,Theni,South 1,TN,Tamil Nadu,10.0079322,77.4735441
2025-06-19,0.0,,671,South 2,TN,Tamil Nadu,Thiruvallur,South 2,TN,Tamil Nadu,13.1230558,79.9119526
2025-06-20,0.0,,671,South 2,TN,Tamil Nadu,Thiruvallur,South 2,TN,Tamil Nadu,13.1230558,79.9119526
2025-06-21,0.0,,671,South 2,TN,Tamil Nadu,Thiruvallur,South 2,TN,Tamil Nadu,13.1230558,79.9119526
2025-06-22,0.0,,671,South 2,TN,Tamil Nadu,Thiruvallur,South 2,TN,Tamil Nadu,13.1230558,79.9119526
2025-06-23,0.0,,671,South 2,TN,Tamil Nadu,Thiruvallur,South 2,TN,Tamil Nadu,13.1230558,79.9119526
2025-06-24,0.0,,671,South 2,TN,Tamil Nadu,Thiruvallur,South 2,TN,Tamil Nadu,13.1230558,79.9119526
2025-06-25,0.0,,671,South 2,TN,Tamil Nadu,Thiruvallur,South 2,TN,Tamil Nadu,13.1230558,79.9119526
2025-06-26,0.0,,671,South 2,TN,Tamil Nadu,Thiruvallur,South 2,TN,Tamil Nadu,13.1230558,79.9119526
2025-06-27,0.0,,671,South 2,TN,Tamil Nadu,Thiruvallur,South 2,TN,Tamil Nadu,13.1230558,79.9119526
2025-06-28,0.0,,671,South 2,TN,Tamil Nadu,Thiruvallur,South 2,TN,Tamil Nadu,13.1230558,79.9119526
2025-06-29,0.0,,671,South 2,TN,Tamil Nadu,Thiruvallur,South 2,TN,Tamil Nadu,13.1230558,79.9119526
2025-06-30,0.0,,671,South 2,TN,Tamil Nadu,Thiruvallur,South 2,TN,Tamil Nadu,13.1230558,79.9119526
2025-07-01,0.0,,671,South 2,TN,Tamil Nadu,Thiruvallur,South 2,TN,Tamil Nadu,13.1230558,79.9119526
2025-07-02,0.0,,671,South 2,TN,Tamil Nadu,Thiruvallur,South 2,TN,Tamil Nadu,13.1230558,79.9119526
2025-07-03,0.0,,671,South 2,TN,Tamil Nadu,Thiruvallur,South 2,TN,Tamil Nadu,13.1230558,79.9119526
2025-07-04,0.0,,671,South 2,TN,Tamil Nadu,Thiruvallur,South 2,TN,Tamil Nadu,13.1230558,79.9119526
2025-06-14,,0.6,671,South 2,TN,Tamil Nadu,Thiruvallur,South 2,TN,Tamil Nadu,13.1230558,79.9119526
2025-06-15,,0.1,671,South 2,TN,Tamil Nadu,Thiruvallur,South 2,TN,Tamil Nadu,13.1230558,79.9119526
2025-06-16,,0.0,671,South 2,TN,Tamil Nadu,Thiruvallur,South 2,TN,Tamil Nadu,13.1230558,79.9119526
2025-06-17,,0.0,671,South 2,TN,Tamil Nadu,Thiruvallur,South 2,TN,Tamil Nadu,13.1230558,79.9119526
2025-06-19,0.0,,672,South 2,TN,Tamil Nadu,Thiruvannamalai,South 2,TN,Tamil Nadu,12.2252841,79.0746957
2025-06-20,0.0,,672,South 2,TN,Tamil Nadu,Thiruvannamalai,South 2,TN,Tamil Nadu,12.2252841,79.0746957
2025-06-21,0.0,,672,South 2,TN,Tamil Nadu,Thiruvannamalai,South 2,TN,Tamil Nadu,12.2252841,79.0746957
2025-06-22,0.0,,672,South 2,TN,Tamil Nadu,Thiruvannamalai,South 2,TN,Tamil Nadu,12.2252841,79.0746957
2025-06-23,0.0,,672,South 2,TN,Tamil Nadu,Thiruvannamalai,South 2,TN,Tamil Nadu,12.2252841,79.0746957
2025-06-24,0.0,,672,South 2,TN,Tamil Nadu,Thiruvannamalai,South 2,TN,Tamil Nadu,12.2252841,79.0746957
2025-06-25,0.0,,672,South 2,TN,Tamil Nadu,Thiruvannamalai,South 2,TN,Tamil Nadu,12.2252841,79.0746957
2025-06-26,0.0,,672,South 2,TN,Tamil Nadu,Thiruvannamalai,South 2,TN,Tamil Nadu,12.2252841,79.0746957
2025-06-27,0.0,,672,South 2,TN,Tamil Nadu,Thiruvannamalai,South 2,TN,Tamil Nadu,12.2252841,79.0746957
2025-06-28,0.0,,672,South 2,TN,Tamil Nadu,Thiruvannamalai,South 2,TN,Tamil Nadu,12.2252841,79.0746957
2025-06-29,0.0,,672,South 2,TN,Tamil Nadu,Thiruvannamalai,South 2,TN,Tamil Nadu,12.2252841,79.0746957
2025-06-30,0.0,,672,South 2,TN,Tamil Nadu,Thiruvannamalai,South 2,TN,Tamil Nadu,12.2252841,79.0746957
2025-07-01,0.0,,672,South 2,TN,Tamil Nadu,Thiruvannamalai,South 2,TN,Tamil Nadu,12.2252841,79.0746957
2025-07-02,0.0,,672,South 2,TN,Tamil Nadu,Thiruvannamalai,South 2,TN,Tamil Nadu,12.2252841,79.0746957
2025-07-03,0.0,,672,South 2,TN,Tamil Nadu,Thiruvannamalai,South 2,TN,Tamil Nadu,12.2252841,79.0746957
2025-07-04,0.0,,672,South 2,TN,Tamil Nadu,Thiruvannamalai,South 2,TN,Tamil Nadu,12.2252841,79.0746957
2025-06-14,,3.4,672,South 2,TN,Tamil Nadu,Thiruvannamalai,South 2,TN,Tamil Nadu,12.2252841,79.0746957
2025-06-15,,0.0,672,South 2,TN,Tamil Nadu,Thiruvannamalai,South 2,TN,Tamil Nadu,12.2252841,79.0746957
2025-06-16,,0.1,672,South 2,TN,Tamil Nadu,Thiruvannamalai,South 2,TN,Tamil Nadu,12.2252841,79.0746957
2025-06-17,,0.4,672,South 2,TN,Tamil Nadu,Thiruvannamalai,South 2,TN,Tamil Nadu,12.2252841,79.0746957
2025-06-19,0.0,,673,South 2,TN1,Tamil Nadu,THIRUVARUR,South 2,TN,Tamil Nadu,10.7661312,79.6343691
2025-06-20,0.0,,673,South 2,TN1,Tamil Nadu,THIRUVARUR,South 2,TN,Tamil Nadu,10.7661312,79.6343691
2025-06-21,0.0,,673,South 2,TN1,Tamil Nadu,THIRUVARUR,South 2,TN,Tamil Nadu,10.7661312,79.6343691
2025-06-22,0.0,,673,South 2,TN1,Tamil Nadu,THIRUVARUR,South 2,TN,Tamil Nadu,10.7661312,79.6343691
2025-06-23,0.0,,673,South 2,TN1,Tamil Nadu,THIRUVARUR,South 2,TN,Tamil Nadu,10.7661312,79.6343691
2025-06-24,0.0,,673,South 2,TN1,Tamil Nadu,THIRUVARUR,South 2,TN,Tamil Nadu,10.7661312,79.6343691
2025-06-25,0.0,,673,South 2,TN1,Tamil Nadu,THIRUVARUR,South 2,TN,Tamil Nadu,10.7661312,79.6343691
2025-06-26,0.0,,673,South 2,TN1,Tamil Nadu,THIRUVARUR,South 2,TN,Tamil Nadu,10.7661312,79.6343691
2025-06-27,0.3,,673,South 2,TN1,Tamil Nadu,THIRUVARUR,South 2,TN,Tamil Nadu,10.7661312,79.6343691
2025-06-28,0.0,,673,South 2,TN1,Tamil Nadu,THIRUVARUR,South 2,TN,Tamil Nadu,10.7661312,79.6343691
2025-06-29,0.0,,673,South 2,TN1,Tamil Nadu,THIRUVARUR,South 2,TN,Tamil Nadu,10.7661312,79.6343691
2025-06-30,0.0,,673,South 2,TN1,Tamil Nadu,THIRUVARUR,South 2,TN,Tamil Nadu,10.7661312,79.6343691
2025-07-01,0.0,,673,South 2,TN1,Tamil Nadu,THIRUVARUR,South 2,TN,Tamil Nadu,10.7661312,79.6343691
2025-07-02,0.0,,673,South 2,TN1,Tamil Nadu,THIRUVARUR,South 2,TN,Tamil Nadu,10.7661312,79.6343691
2025-07-03,0.0,,673,South 2,TN1,Tamil Nadu,THIRUVARUR,South 2,TN,Tamil Nadu,10.7661312,79.6343691
2025-07-04,0.0,,673,South 2,TN1,Tamil Nadu,THIRUVARUR,South 2,TN,Tamil Nadu,10.7661312,79.6343691
2025-06-14,,6.2,673,South 2,TN1,Tamil Nadu,THIRUVARUR,South 2,TN,Tamil Nadu,10.7661312,79.6343691
2025-06-15,,0.9,673,South 2,TN1,Tamil Nadu,THIRUVARUR,South 2,TN,Tamil Nadu,10.7661312,79.6343691
2025-06-16,,0.5,673,South 2,TN1,Tamil Nadu,THIRUVARUR,South 2,TN,Tamil Nadu,10.7661312,79.6343691
2025-06-17,,0.1,673,South 2,TN1,Tamil Nadu,THIRUVARUR,South 2,TN,Tamil Nadu,10.7661312,79.6343691
2025-06-19,0.0,,674,South 1,TN1,Kerala South,Tirunelveli,South 1,TN,Tamil Nadu,8.715018,77.765628
2025-06-20,0.0,,674,South 1,TN1,Kerala South,Tirunelveli,South 1,TN,Tamil Nadu,8.715018,77.765628
2025-06-21,0.0,,674,South 1,TN1,Kerala South,Tirunelveli,South 1,TN,Tamil Nadu,8.715018,77.765628
2025-06-22,0.0,,674,South 1,TN1,Kerala South,Tirunelveli,South 1,TN,Tamil Nadu,8.715018,77.765628
2025-06-23,0.0,,674,South 1,TN1,Kerala South,Tirunelveli,South 1,TN,Tamil Nadu,8.715018,77.765628
2025-06-24,0.0,,674,South 1,TN1,Kerala South,Tirunelveli,South 1,TN,Tamil Nadu,8.715018,77.765628
2025-06-25,0.0,,674,South 1,TN1,Kerala South,Tirunelveli,South 1,TN,Tamil Nadu,8.715018,77.765628
2025-06-26,0.0,,674,South 1,TN1,Kerala South,Tirunelveli,South 1,TN,Tamil Nadu,8.715018,77.765628
2025-06-27,0.0,,674,South 1,TN1,Kerala South,Tirunelveli,South 1,TN,Tamil Nadu,8.715018,77.765628
2025-06-28,0.0,,674,South 1,TN1,Kerala South,Tirunelveli,South 1,TN,Tamil Nadu,8.715018,77.765628
2025-06-29,0.0,,674,South 1,TN1,Kerala South,Tirunelveli,South 1,TN,Tamil Nadu,8.715018,77.765628
2025-06-30,0.0,,674,South 1,TN1,Kerala South,Tirunelveli,South 1,TN,Tamil Nadu,8.715018,77.765628
2025-07-01,0.0,,674,South 1,TN1,Kerala South,Tirunelveli,South 1,TN,Tamil Nadu,8.715018,77.765628
2025-07-02,0.0,,674,South 1,TN1,Kerala South,Tirunelveli,South 1,TN,Tamil Nadu,8.715018,77.765628
2025-07-03,0.0,,674,South 1,TN1,Kerala South,Tirunelveli,South 1,TN,Tamil Nadu,8.715018,77.765628
2025-07-04,0.0,,674,South 1,TN1,Kerala South,Tirunelveli,South 1,TN,Tamil Nadu,8.715018,77.765628
2025-06-14,,12.9,674,South 1,TN1,Kerala South,Tirunelveli,South 1,TN,Tamil Nadu,8.715018,77.765628
2025-06-15,,10.7,674,South 1,TN1,Kerala South,Tirunelveli,South 1,TN,Tamil Nadu,8.715018,77.765628
2025-06-16,,0.5,674,South 1,TN1,Kerala South,Tirunelveli,South 1,TN,Tamil Nadu,8.715018,77.765628
2025-06-17,,0.6,674,South 1,TN1,Kerala South,Tirunelveli,South 1,TN,Tamil Nadu,8.715018,77.765628
2025-06-19,0.0,,675,South 2,TN,Tamil Nadu,Trichy,South 2,TN,Tamil Nadu,10.7904833,78.7046725
2025-06-20,0.0,,675,South 2,TN,Tamil Nadu,Trichy,South 2,TN,Tamil Nadu,10.7904833,78.7046725
2025-06-21,0.0,,675,South 2,TN,Tamil Nadu,Trichy,South 2,TN,Tamil Nadu,10.7904833,78.7046725
2025-06-22,0.0,,675,South 2,TN,Tamil Nadu,Trichy,South 2,TN,Tamil Nadu,10.7904833,78.7046725
2025-06-23,0.0,,675,South 2,TN,Tamil Nadu,Trichy,South 2,TN,Tamil Nadu,10.7904833,78.7046725
2025-06-24,0.0,,675,South 2,TN,Tamil Nadu,Trichy,South 2,TN,Tamil Nadu,10.7904833,78.7046725
2025-06-25,0.0,,675,South 2,TN,Tamil Nadu,Trichy,South 2,TN,Tamil Nadu,10.7904833,78.7046725
2025-06-26,0.0,,675,South 2,TN,Tamil Nadu,Trichy,South 2,TN,Tamil Nadu,10.7904833,78.7046725
2025-06-27,0.0,,675,South 2,TN,Tamil Nadu,Trichy,South 2,TN,Tamil Nadu,10.7904833,78.7046725
2025-06-28,0.0,,675,South 2,TN,Tamil Nadu,Trichy,South 2,TN,Tamil Nadu,10.7904833,78.7046725
2025-06-29,0.0,,675,South 2,TN,Tamil Nadu,Trichy,South 2,TN,Tamil Nadu,10.7904833,78.7046725
2025-06-30,0.0,,675,South 2,TN,Tamil Nadu,Trichy,South 2,TN,Tamil Nadu,10.7904833,78.7046725
2025-07-01,0.0,,675,South 2,TN,Tamil Nadu,Trichy,South 2,TN,Tamil Nadu,10.7904833,78.7046725
2025-07-02,0.0,,675,South 2,TN,Tamil Nadu,Trichy,South 2,TN,Tamil Nadu,10.7904833,78.7046725
2025-07-03,0.0,,675,South 2,TN,Tamil Nadu,Trichy,South 2,TN,Tamil Nadu,10.7904833,78.7046725
2025-07-04,0.0,,675,South 2,TN,Tamil Nadu,Trichy,South 2,TN,Tamil Nadu,10.7904833,78.7046725
2025-06-14,,3.5,675,South 2,TN,Tamil Nadu,Trichy,South 2,TN,Tamil Nadu,10.7904833,78.7046725
2025-06-15,,0.1,675,South 2,TN,Tamil Nadu,Trichy,South 2,TN,Tamil Nadu,10.7904833,78.7046725
2025-06-16,,0.0,675,South 2,TN,Tamil Nadu,Trichy,South 2,TN,Tamil Nadu,10.7904833,78.7046725
2025-06-17,,1.0,675,South 2,TN,Tamil Nadu,Trichy,South 2,TN,Tamil Nadu,10.7904833,78.7046725
2025-06-19,0.0,,677,South 2,TN,Tamil Nadu,Vellore,South 2,TN,Tamil Nadu,12.9165167,79.1324986
2025-06-20,0.0,,677,South 2,TN,Tamil Nadu,Vellore,South 2,TN,Tamil Nadu,12.9165167,79.1324986
2025-06-21,0.0,,677,South 2,TN,Tamil Nadu,Vellore,South 2,TN,Tamil Nadu,12.9165167,79.1324986
2025-06-22,0.0,,677,South 2,TN,Tamil Nadu,Vellore,South 2,TN,Tamil Nadu,12.9165167,79.1324986
2025-06-23,0.0,,677,South 2,TN,Tamil Nadu,Vellore,South 2,TN,Tamil Nadu,12.9165167,79.1324986
2025-06-24,0.0,,677,South 2,TN,Tamil Nadu,Vellore,South 2,TN,Tamil Nadu,12.9165167,79.1324986
2025-06-25,0.0,,677,South 2,TN,Tamil Nadu,Vellore,South 2,TN,Tamil Nadu,12.9165167,79.1324986
2025-06-26,0.0,,677,South 2,TN,Tamil Nadu,Vellore,South 2,TN,Tamil Nadu,12.9165167,79.1324986
2025-06-27,0.0,,677,South 2,TN,Tamil Nadu,Vellore,South 2,TN,Tamil Nadu,12.9165167,79.1324986
2025-06-28,0.0,,677,South 2,TN,Tamil Nadu,Vellore,South 2,TN,Tamil Nadu,12.9165167,79.1324986
